accelerometerX,accelerometerY,accelerometerZ,gyroX,gyroY,gyroZ,date,time
-5.92,-0.11,5.42,-0.01,0.00,0.00,2025-2-7,10:22:39
-9.06,2.49,8.85,-0.04,0.05,-0.00,2025-2-7,10:22:39
9.63,-8.31,13.94,0.04,-0.03,-0.01,2025-2-7,10:22:39
0.15,-5.57,7.43,-0.06,0.02,0.01,2025-2-7,10:22:39
-5.40,-0.05,7.24,0.02,0.01,0.00,2025-2-7,10:22:39
2.33,-3.25,9.00,-0.00,-0.02,-0.01,2025-2-7,10:22:39
7.81,-2.39,14.71,-0.01,0.04,-0.01,2025-2-7,10:22:39
-9.12,-4.38,10.59,0.02,-0.04,0.01,2025-2-7,10:22:39
-7.14,0.51,7.08,-0.04,0.02,-0.01,2025-2-7,10:22:39
-7.56,6.55,9.69,0.03,-0.05,0.00,2025-2-7,10:22:39
-0.67,-6.09,11.40,-0.01,-0.01,0.00,2025-2-7,10:22:39
-1.59,-6.68,9.08,-0.01,-0.02,0.01,2025-2-7,10:22:39
6.38,2.41,7.66,0.04,-0.07,-0.01,2025-2-7,10:22:39
-2.89,-2.93,11.87,-0.03,0.04,-0.01,2025-2-7,10:22:39
-8.71,-4.59,9.42,0.03,-0.00,-0.00,2025-2-7,10:22:40
6.11,2.58,9.61,0.00,0.02,-0.01,2025-2-7,10:22:40
-0.55,0.57,11.17,-0.01,-0.01,0.00,2025-2-7,10:22:40
-0.80,2.10,7.37,0.05,-0.01,-0.00,2025-2-7,10:22:40
-4.88,2.62,9.42,-0.02,0.03,-0.00,2025-2-7,10:22:40
-5.28,4.21,7.37,0.09,-0.04,-0.01,2025-2-7,10:22:40
-4.65,2.93,7.97,-0.00,-0.01,0.00,2025-2-7,10:22:40
-0.28,-15.88,9.86,-0.02,-0.00,0.01,2025-2-7,10:22:40
-25.27,-10.30,2.85,-0.00,-0.02,-0.02,2025-2-7,10:22:40
-28.43,-6.28,3.79,0.05,-0.01,0.00,2025-2-7,10:22:40
-8.29,-0.05,7.85,0.02,-0.02,-0.01,2025-2-7,10:22:40
20.80,2.50,15.73,0.02,0.03,0.01,2025-2-7,10:22:40
-12.45,4.84,5.59,0.04,-0.01,-0.01,2025-2-7,10:22:40
1.32,-4.02,9.84,-0.04,0.00,0.00,2025-2-7,10:22:40
11.07,-1.20,13.48,0.03,-0.02,0.00,2025-2-7,10:22:40
-10.97,10.30,4.84,0.08,-0.03,0.00,2025-2-7,10:22:40
-20.36,8.29,0.40,0.06,-0.04,-0.01,2025-2-7,10:22:40
-23.58,5.38,3.19,-0.02,0.01,0.02,2025-2-7,10:22:40
-28.64,8.18,2.37,0.05,-0.01,-0.01,2025-2-7,10:22:40
-6.38,-0.61,6.53,-0.03,-0.02,0.01,2025-2-7,10:22:40
-3.02,-2.43,9.44,-0.01,-0.00,0.00,2025-2-7,10:22:40
-9.67,-7.28,7.18,-0.01,-0.04,-0.00,2025-2-7,10:22:40
10.30,1.93,11.97,-0.06,-0.03,0.00,2025-2-7,10:22:40
-2.12,9.31,7.95,0.06,-0.04,-0.01,2025-2-7,10:22:40
-11.55,6.87,4.96,-0.02,0.02,0.02,2025-2-7,10:22:40
11.59,1.37,14.15,0.02,-0.01,-0.01,2025-2-7,10:22:40
22.72,5.51,14.54,-0.00,-0.03,-0.01,2025-2-7,10:22:40
-5.74,3.48,6.05,0.03,-0.02,0.01,2025-2-7,10:22:41
7.35,-8.10,13.71,-0.04,-0.01,0.00,2025-2-7,10:22:41
-4.50,-8.87,7.68,-0.02,0.00,0.00,2025-2-7,10:22:41
10.42,-2.24,14.56,0.05,-0.03,-0.01,2025-2-7,10:22:41
18.22,4.71,17.37,-0.01,-0.01,0.01,2025-2-7,10:22:41
17.85,4.61,15.25,-0.04,-0.01,0.01,2025-2-7,10:22:41
3.56,9.10,13.68,-0.01,-0.01,0.01,2025-2-7,10:22:41
16.43,-0.13,14.27,-0.03,-0.01,0.01,2025-2-7,10:22:41
18.22,0.42,14.10,-0.00,0.01,0.01,2025-2-7,10:22:41
-11.43,2.31,5.26,-0.01,0.00,-0.01,2025-2-7,10:22:41
14.65,-5.57,12.93,-0.03,0.00,0.00,2025-2-7,10:22:41
-14.19,-11.91,4.92,0.08,-0.03,-0.00,2025-2-7,10:22:41
-19.90,-11.87,5.32,0.04,-0.02,-0.02,2025-2-7,10:22:41
-18.79,-5.49,5.21,0.02,-0.03,0.01,2025-2-7,10:22:41
-13.68,-1.47,4.17,0.03,-0.02,-0.01,2025-2-7,10:22:41
-24.50,-6.85,2.83,0.02,-0.03,-0.00,2025-2-7,10:22:41
-10.78,-0.57,7.70,0.01,-0.04,-0.01,2025-2-7,10:22:41
12.81,0.07,15.69,0.00,-0.03,0.01,2025-2-7,10:22:41
-4.67,2.52,8.58,0.04,-0.03,0.00,2025-2-7,10:22:41
-5.53,11.11,8.29,-0.07,-0.03,0.00,2025-2-7,10:22:41
2.43,6.11,9.44,-0.03,0.02,0.02,2025-2-7,10:22:41
-14.69,8.27,8.41,-0.02,-0.03,0.00,2025-2-7,10:22:41
11.66,-1.62,14.17,-0.01,-0.02,0.01,2025-2-7,10:22:41
10.90,2.72,12.05,0.00,-0.02,0.01,2025-2-7,10:22:41
-3.62,4.88,6.24,-0.02,0.01,-0.00,2025-2-7,10:22:41
2.96,7.14,10.51,-0.01,-0.02,0.01,2025-2-7,10:22:41
9.23,0.36,11.22,-0.02,0.04,0.00,2025-2-7,10:22:41
0.38,4.29,12.05,-0.01,0.01,-0.00,2025-2-7,10:22:41
17.72,-0.63,14.35,-0.02,0.02,0.00,2025-2-7,10:22:41
-4.38,3.18,7.01,0.00,0.02,0.01,2025-2-7,10:22:42
-1.85,2.29,10.13,-0.03,0.01,-0.01,2025-2-7,10:22:42
9.79,-2.41,14.92,-0.06,0.03,0.02,2025-2-7,10:22:42
5.47,-3.83,8.69,0.00,-0.02,-0.01,2025-2-7,10:22:42
-3.67,-6.62,8.12,-0.02,0.01,0.02,2025-2-7,10:22:42
3.18,-3.33,8.52,-0.00,-0.01,0.00,2025-2-7,10:22:42
1.13,2.49,9.13,0.01,-0.00,0.01,2025-2-7,10:22:42
-20.71,4.82,6.13,-0.03,0.00,0.01,2025-2-7,10:22:42
-1.30,3.92,9.12,0.03,0.01,-0.00,2025-2-7,10:22:42
-24.54,3.71,4.75,-0.01,-0.02,0.01,2025-2-7,10:22:42
15.17,-2.49,17.14,0.03,0.02,0.01,2025-2-7,10:22:42
-7.39,-8.31,7.72,-0.02,-0.01,0.00,2025-2-7,10:22:42
2.70,-3.96,13.16,0.08,-0.05,-0.01,2025-2-7,10:22:42
13.68,3.75,16.24,0.07,-0.02,-0.02,2025-2-7,10:22:42
17.35,1.36,16.47,-0.00,-0.02,0.01,2025-2-7,10:22:42
-11.30,-1.11,8.12,-0.01,-0.01,-0.01,2025-2-7,10:22:42
-6.24,-7.72,9.25,0.01,0.01,-0.01,2025-2-7,10:22:42
-19.98,-8.54,6.68,0.00,0.03,0.00,2025-2-7,10:22:42
7.24,-4.31,12.93,-0.02,0.00,-0.01,2025-2-7,10:22:42
10.69,-2.56,14.37,0.01,0.02,0.01,2025-2-7,10:22:42
15.69,-6.03,14.69,0.00,-0.02,-0.01,2025-2-7,10:22:42
27.07,-4.86,18.22,0.01,0.02,0.00,2025-2-7,10:22:42
-24.56,-6.49,1.28,-0.03,-0.01,-0.01,2025-2-7,10:22:42
-14.86,5.11,8.96,0.01,0.00,0.00,2025-2-7,10:22:42
-3.87,4.02,12.18,-0.01,-0.01,-0.02,2025-2-7,10:22:42
10.46,-0.88,13.56,-0.05,-0.02,0.01,2025-2-7,10:22:42
-5.99,-4.84,8.48,-0.03,-0.03,0.00,2025-2-7,10:22:42
-13.04,-4.92,6.26,-0.05,0.00,-0.00,2025-2-7,10:22:42
5.93,-11.34,8.92,0.03,0.04,0.00,2025-2-7,10:22:42
0.07,-7.33,9.15,0.01,-0.01,-0.00,2025-2-7,10:22:43
9.25,-2.98,12.79,-0.04,0.02,-0.01,2025-2-7,10:22:43
10.69,-3.60,12.45,0.03,-0.00,-0.00,2025-2-7,10:22:43
4.42,-4.42,10.99,0.04,-0.08,-0.00,2025-2-7,10:22:43
10.55,-0.80,12.03,-0.02,0.01,-0.01,2025-2-7,10:22:43
13.37,-2.72,11.53,0.02,-0.04,0.00,2025-2-7,10:22:43
8.33,-5.51,9.10,-0.02,0.03,-0.00,2025-2-7,10:22:43
-11.84,4.63,7.16,0.01,0.03,0.00,2025-2-7,10:22:43
13.29,-2.14,11.24,-0.01,0.01,-0.00,2025-2-7,10:22:43
17.64,-0.86,14.25,0.01,-0.01,0.01,2025-2-7,10:22:43
1.51,3.23,8.56,-0.03,0.01,0.02,2025-2-7,10:22:43
-25.52,3.16,4.50,0.02,-0.01,-0.01,2025-2-7,10:22:43
12.72,-1.41,14.44,-0.01,0.01,0.00,2025-2-7,10:22:43
-5.00,-13.79,8.98,0.03,-0.00,-0.00,2025-2-7,10:22:43
-16.53,-8.66,5.90,0.03,-0.01,-0.01,2025-2-7,10:22:43
-1.60,-8.18,8.75,0.03,-0.01,0.00,2025-2-7,10:22:43
10.51,-2.54,12.54,-0.03,0.01,0.00,2025-2-7,10:22:43
-11.26,6.24,7.07,0.00,-0.00,-0.00,2025-2-7,10:22:43
0.95,4.19,11.61,0.02,0.02,0.00,2025-2-7,10:22:43
-10.71,4.10,7.70,0.00,0.02,0.01,2025-2-7,10:22:43
-5.74,3.65,9.27,0.01,-0.00,0.00,2025-2-7,10:22:43
2.56,4.27,10.21,0.03,0.00,0.01,2025-2-7,10:22:43
6.22,-1.87,10.82,-0.04,0.06,0.01,2025-2-7,10:22:43
0.95,-4.02,10.09,0.03,-0.00,0.00,2025-2-7,10:22:43
-1.32,-9.69,7.54,-0.01,0.00,0.01,2025-2-7,10:22:43
1.60,-12.97,9.67,-0.03,-0.02,0.00,2025-2-7,10:22:43
6.36,-3.85,10.84,0.02,-0.03,-0.00,2025-2-7,10:22:43
0.78,-2.03,8.98,-0.03,-0.01,0.00,2025-2-7,10:22:43
6.34,3.44,10.30,0.04,-0.02,0.00,2025-2-7,10:22:43
8.73,1.14,12.91,-0.01,-0.01,0.01,2025-2-7,10:22:44
-7.74,6.85,10.32,0.01,-0.02,0.02,2025-2-7,10:22:44
4.23,2.35,10.51,0.03,-0.04,0.00,2025-2-7,10:22:44
12.37,1.16,13.81,-0.01,-0.06,0.01,2025-2-7,10:22:44
12.79,1.53,13.50,-0.00,-0.06,0.00,2025-2-7,10:22:44
4.82,-4.33,12.54,0.02,-0.03,-0.00,2025-2-7,10:22:44
-17.83,-4.88,6.57,0.02,-0.03,0.01,2025-2-7,10:22:44
-1.09,-10.19,8.21,-0.01,-0.03,0.01,2025-2-7,10:22:44
1.97,-9.25,10.48,0.02,0.01,0.01,2025-2-7,10:22:44
-8.21,7.43,6.16,-0.02,-0.04,0.02,2025-2-7,10:22:44
-1.09,6.99,9.69,-0.03,0.06,0.00,2025-2-7,10:22:44
13.41,4.88,10.65,0.03,-0.03,0.01,2025-2-7,10:22:44
-9.40,10.92,8.56,-0.02,0.07,0.01,2025-2-7,10:22:44
8.16,-2.29,11.38,0.03,0.01,0.01,2025-2-7,10:22:44
-5.59,-1.82,9.77,0.01,0.07,0.00,2025-2-7,10:22:44
-8.94,-5.76,6.62,-0.01,0.00,0.02,2025-2-7,10:22:44
6.45,-2.87,13.77,-0.03,0.05,0.01,2025-2-7,10:22:44
4.94,-3.96,11.61,-0.02,0.02,0.01,2025-2-7,10:22:44
-3.88,-2.64,12.10,-0.02,0.07,0.02,2025-2-7,10:22:44
-0.44,5.26,7.03,0.04,-0.01,0.01,2025-2-7,10:22:44
2.16,-2.68,12.18,-0.04,0.05,0.00,2025-2-7,10:22:44
-8.56,-3.54,7.05,0.05,-0.04,0.01,2025-2-7,10:22:44
4.90,-8.04,9.38,-0.03,-0.01,0.02,2025-2-7,10:22:44
7.54,-7.33,12.20,0.06,-0.02,0.02,2025-2-7,10:22:44
-7.62,-1.78,6.15,-0.01,-0.01,0.01,2025-2-7,10:22:44
-10.30,6.49,7.70,0.01,0.03,0.01,2025-2-7,10:22:44
6.72,10.25,12.31,0.01,0.01,0.02,2025-2-7,10:22:44
-3.56,2.14,7.77,-0.05,-0.02,0.01,2025-2-7,10:22:44
-4.57,0.47,11.76,0.01,0.04,0.02,2025-2-7,10:22:44
-10.63,-3.23,7.54,0.00,-0.03,0.02,2025-2-7,10:22:45
-8.90,-7.66,7.28,-0.04,0.02,0.01,2025-2-7,10:22:45
-0.05,-8.39,8.92,0.08,-0.02,0.02,2025-2-7,10:22:45
9.54,-3.04,11.30,-0.02,0.00,0.01,2025-2-7,10:22:45
2.29,0.17,11.76,0.01,0.01,0.01,2025-2-7,10:22:45
-14.10,4.77,5.01,0.03,-0.02,0.02,2025-2-7,10:22:45
-2.89,5.05,8.08,-0.07,0.05,0.02,2025-2-7,10:22:45
4.63,3.25,10.65,0.05,0.04,0.02,2025-2-7,10:22:45
6.45,3.90,12.01,0.00,0.05,0.02,2025-2-7,10:22:45
2.72,-0.91,11.89,-0.01,0.06,0.03,2025-2-7,10:22:45
8.48,-3.33,10.30,0.03,0.06,0.00,2025-2-7,10:22:45
8.37,-7.58,13.85,0.01,0.05,-0.00,2025-2-7,10:22:45
-2.89,0.61,8.58,-0.03,0.03,0.02,2025-2-7,10:22:45
-11.15,5.44,7.62,-0.01,-0.01,0.00,2025-2-7,10:22:45
-6.87,12.20,6.84,0.00,0.01,0.03,2025-2-7,10:22:45
8.73,8.67,10.90,-0.05,0.02,0.02,2025-2-7,10:22:45
22.32,2.85,16.91,0.04,0.02,0.01,2025-2-7,10:22:45
2.28,-8.16,12.30,0.04,-0.03,0.02,2025-2-7,10:22:45
-15.48,-8.23,8.92,0.00,-0.06,0.03,2025-2-7,10:22:45
12.56,2.31,13.50,0.03,-0.00,0.03,2025-2-7,10:22:45
2.73,-3.29,13.23,-0.01,-0.03,0.03,2025-2-7,10:22:45
-8.83,-8.00,7.93,0.00,-0.05,0.01,2025-2-7,10:22:45
-11.55,-12.51,5.26,0.04,-0.06,0.00,2025-2-7,10:22:45
-3.79,-10.25,7.79,-0.06,-0.02,0.03,2025-2-7,10:22:45
6.70,-4.15,11.28,-0.01,0.01,0.02,2025-2-7,10:22:45
-13.66,3.44,5.38,0.01,0.00,0.02,2025-2-7,10:22:45
-1.64,7.83,8.35,-0.02,0.05,0.02,2025-2-7,10:22:45
19.21,0.97,13.98,-0.02,0.05,0.02,2025-2-7,10:22:45
-0.84,1.62,11.41,0.04,0.02,-0.01,2025-2-7,10:22:45
-3.90,-8.79,9.79,-0.03,0.02,0.01,2025-2-7,10:22:46
7.98,-6.93,10.65,-0.02,0.02,-0.00,2025-2-7,10:22:46
0.38,-1.93,10.86,-0.01,-0.01,-0.02,2025-2-7,10:22:46
-7.20,2.28,7.18,-0.01,-0.00,0.02,2025-2-7,10:22:46
-4.21,7.62,7.24,-0.04,0.05,-0.00,2025-2-7,10:22:46
5.00,7.95,11.24,0.05,0.03,-0.02,2025-2-7,10:22:46
-2.08,3.98,10.44,0.01,0.04,-0.02,2025-2-7,10:22:46
4.00,-2.83,12.24,-0.02,0.02,-0.02,2025-2-7,10:22:46
-4.33,-8.92,9.02,0.01,0.00,-0.03,2025-2-7,10:22:46
0.90,-9.67,9.86,-0.03,0.03,-0.02,2025-2-7,10:22:46
5.65,-2.06,10.48,-0.03,-0.04,-0.02,2025-2-7,10:22:46
-17.58,6.97,5.24,0.02,-0.02,-0.04,2025-2-7,10:22:46
0.91,12.83,8.83,0.04,-0.03,-0.03,2025-2-7,10:22:46
10.67,-0.67,13.16,0.00,-0.00,-0.04,2025-2-7,10:22:46
2.47,-0.32,13.54,-0.01,-0.02,-0.05,2025-2-7,10:22:46
-9.69,-9.35,8.75,0.04,-0.03,-0.05,2025-2-7,10:22:46
-9.00,-5.72,7.97,-0.03,0.04,-0.04,2025-2-7,10:22:46
12.24,-6.64,11.63,-0.01,-0.03,-0.03,2025-2-7,10:22:46
11.34,-2.52,11.17,-0.01,-0.03,-0.07,2025-2-7,10:22:46
-13.69,10.49,6.05,0.02,-0.01,-0.07,2025-2-7,10:22:46
12.77,-4.38,14.21,-0.01,0.05,-0.04,2025-2-7,10:22:46
-8.67,-6.72,9.36,-0.04,0.04,-0.05,2025-2-7,10:22:46
6.68,-11.64,9.48,0.01,0.05,-0.08,2025-2-7,10:22:46
7.83,-10.76,13.23,0.03,-0.02,-0.08,2025-2-7,10:22:46
-12.16,8.16,3.79,-0.05,0.01,-0.07,2025-2-7,10:22:46
10.80,10.88,12.79,-0.00,0.00,-0.07,2025-2-7,10:22:46
0.47,3.60,13.50,0.01,-0.03,-0.04,2025-2-7,10:22:46
3.77,-7.68,11.72,-0.03,0.03,-0.05,2025-2-7,10:22:46
-9.54,-3.35,7.47,0.07,-0.06,-0.11,2025-2-7,10:22:46
0.17,-3.73,10.61,-0.03,0.00,-0.07,2025-2-7,10:22:47
-2.72,8.23,9.56,-0.02,0.04,-0.05,2025-2-7,10:22:47
-14.69,12.99,5.21,0.00,-0.02,-0.08,2025-2-7,10:22:47
17.58,12.30,14.08,0.02,-0.00,-0.08,2025-2-7,10:22:47
-8.81,1.57,10.76,0.01,-0.04,-0.05,2025-2-7,10:22:47
22.32,-12.47,12.81,0.05,-0.06,-0.10,2025-2-7,10:22:47
-15.42,-10.48,10.80,0.04,0.00,-0.09,2025-2-7,10:22:47
-10.53,-10.48,3.67,-0.02,0.01,-0.06,2025-2-7,10:22:47
21.53,8.94,17.53,0.01,0.06,-0.08,2025-2-7,10:22:47
32.82,-0.22,11.47,0.03,-0.00,-0.10,2025-2-7,10:22:47
-2.95,12.10,6.66,-0.07,0.09,-0.07,2025-2-7,10:22:47
-4.38,13.23,8.96,0.04,-0.02,-0.11,2025-2-7,10:22:47
5.01,10.46,11.09,-0.03,-0.05,-0.10,2025-2-7,10:22:47
30.21,-5.55,18.29,0.00,-0.04,-0.12,2025-2-7,10:22:47
28.26,-3.29,14.65,0.07,-0.06,-0.12,2025-2-7,10:22:47
3.64,-8.67,9.08,-0.08,-0.02,-0.12,2025-2-7,10:22:47
-20.07,3.04,7.01,0.07,0.04,-0.14,2025-2-7,10:22:47
-30.10,-7.56,4.42,0.01,0.01,-0.13,2025-2-7,10:22:47
-35.44,-8.85,1.43,-0.09,0.03,-0.13,2025-2-7,10:22:47
19.44,-10.15,18.27,0.02,0.10,-0.11,2025-2-7,10:22:47
50.27,-3.44,21.22,-0.06,0.04,-0.11,2025-2-7,10:22:47
40.90,-0.68,20.00,-0.07,0.05,-0.13,2025-2-7,10:22:47
-11.72,-0.32,8.54,0.06,0.07,-0.12,2025-2-7,10:22:47
-38.47,8.43,7.52,-0.12,-0.06,-0.12,2025-2-7,10:22:47
-47.15,5.67,1.47,-0.04,-0.04,-0.13,2025-2-7,10:22:47
17.68,13.69,16.15,0.06,0.05,-0.16,2025-2-7,10:22:47
27.22,-0.74,18.04,0.01,-0.05,-0.17,2025-2-7,10:22:47
23.50,-4.08,15.53,-0.07,-0.02,-0.14,2025-2-7,10:22:47
-10.15,-1.01,4.65,0.12,-0.11,-0.16,2025-2-7,10:22:48
-30.44,-9.42,-2.06,-0.12,-0.03,-0.13,2025-2-7,10:22:48
-3.39,-6.24,10.72,-0.08,-0.03,-0.13,2025-2-7,10:22:48
16.66,-3.88,16.80,0.00,-0.03,-0.13,2025-2-7,10:22:48
29.62,-8.83,18.16,-0.03,0.04,-0.12,2025-2-7,10:22:48
25.11,-4.02,15.96,-0.03,0.10,-0.14,2025-2-7,10:22:48
42.17,-4.57,21.36,-0.04,-0.02,-0.13,2025-2-7,10:22:48
51.29,-8.52,20.44,-0.03,0.05,-0.13,2025-2-7,10:22:48
11.03,5.05,10.97,0.10,0.01,-0.15,2025-2-7,10:22:48
-22.41,1.68,4.56,-0.07,0.00,-0.12,2025-2-7,10:22:48
8.94,13.25,13.69,-0.03,0.04,-0.14,2025-2-7,10:22:48
0.03,10.40,12.24,-0.05,0.01,-0.12,2025-2-7,10:22:48
8.50,6.38,14.61,-0.07,0.04,-0.11,2025-2-7,10:22:48
9.40,1.05,15.15,0.06,-0.01,-0.11,2025-2-7,10:22:48
32.70,-2.89,19.67,0.03,-0.06,-0.11,2025-2-7,10:22:48
32.36,-4.06,18.60,-0.06,-0.14,-0.09,2025-2-7,10:22:48
12.89,-4.69,12.91,-0.08,0.03,-0.09,2025-2-7,10:22:48
-4.65,-9.84,6.43,0.02,0.03,-0.09,2025-2-7,10:22:48
-18.24,-2.54,5.24,0.02,0.06,-0.08,2025-2-7,10:22:48
-23.85,-18.43,8.83,-0.06,0.15,-0.12,2025-2-7,10:22:48
-6.01,-6.34,0.90,0.05,-0.09,-0.09,2025-2-7,10:22:48
34.35,1.30,21.63,-0.04,0.22,-0.05,2025-2-7,10:22:48
10.46,-7.64,9.00,-0.04,-0.15,-0.08,2025-2-7,10:22:48
-29.64,-4.92,3.75,-0.13,0.14,-0.06,2025-2-7,10:22:48
-20.34,-5.88,3.88,0.12,-0.07,-0.06,2025-2-7,10:22:48
-13.92,-14.77,0.74,-0.05,-0.12,-0.05,2025-2-7,10:22:48
11.49,-18.50,3.12,0.06,-0.13,-0.07,2025-2-7,10:22:48
4.11,16.36,1.20,0.21,-0.38,-0.06,2025-2-7,10:22:48
7.68,-0.42,8.60,-0.20,0.51,-0.10,2025-2-7,10:22:48
-10.74,10.17,1.22,0.11,-0.13,-0.11,2025-2-7,10:22:49
10.21,25.25,8.18,0.02,0.34,-0.08,2025-2-7,10:22:49
-10.51,21.57,19.14,-0.05,0.05,-0.05,2025-2-7,10:22:49
13.45,-22.24,7.28,0.23,-0.33,-0.08,2025-2-7,10:22:49
4.44,28.37,26.88,-0.16,0.04,-0.09,2025-2-7,10:22:49
-18.60,3.50,-7.62,0.35,-0.38,-0.10,2025-2-7,10:22:49
-10.15,-17.05,5.67,-0.25,0.06,-0.11,2025-2-7,10:22:49
14.63,12.49,2.77,0.31,-0.13,-0.12,2025-2-7,10:22:49
4.54,-1.37,13.14,-0.18,0.30,-0.08,2025-2-7,10:22:49
19.63,1.41,12.79,0.10,0.18,-0.08,2025-2-7,10:22:49
-12.60,14.25,8.23,0.20,-0.00,-0.07,2025-2-7,10:22:49
-11.07,25.69,6.34,-0.27,-0.10,-0.07,2025-2-7,10:22:49
-42.74,-10.02,1.62,0.05,0.18,-0.07,2025-2-7,10:22:49
-3.94,-5.93,6.45,-0.09,0.30,-0.06,2025-2-7,10:22:49
-5.01,19.50,15.00,-0.06,0.32,-0.07,2025-2-7,10:22:49
-9.08,-21.49,8.48,0.12,0.25,-0.06,2025-2-7,10:22:49
28.18,12.03,21.07,0.05,-0.03,-0.05,2025-2-7,10:22:49
0.11,28.24,7.83,0.02,-0.15,-0.03,2025-2-7,10:22:49
-15.25,1.14,10.74,-0.07,-0.21,-0.01,2025-2-7,10:22:49
-14.38,-3.54,9.04,0.01,-0.09,-0.04,2025-2-7,10:22:49
49.93,30.38,21.95,0.06,-0.37,-0.02,2025-2-7,10:22:49
34.35,75.41,5.00,-0.01,-0.28,-0.01,2025-2-7,10:22:49
-16.55,-14.63,6.76,-0.10,-0.34,-0.02,2025-2-7,10:22:49
0.55,-16.24,14.90,-0.00,-0.42,-0.02,2025-2-7,10:22:49
-23.56,-19.04,4.73,0.17,0.16,-0.00,2025-2-7,10:22:49
-35.86,-6.26,1.97,-0.10,-0.34,0.00,2025-2-7,10:22:49
-15.25,12.10,8.56,0.01,0.04,0.02,2025-2-7,10:22:49
-2.29,5.59,15.28,0.05,-0.02,0.01,2025-2-7,10:22:49
-27.45,32.57,6.41,0.01,0.26,0.04,2025-2-7,10:22:49
-6.28,3.19,9.52,0.03,0.01,0.06,2025-2-7,10:22:50
10.21,-0.53,11.43,-0.08,-0.15,0.12,2025-2-7,10:22:50
-14.92,11.97,4.77,0.16,0.15,0.12,2025-2-7,10:22:50
-25.15,7.18,6.45,-0.01,-0.08,0.10,2025-2-7,10:22:50
3.06,18.18,5.99,-0.16,-0.22,0.14,2025-2-7,10:22:50
1.03,-14.04,10.99,-0.07,0.08,0.13,2025-2-7,10:22:50
22.95,33.49,19.42,-0.02,0.12,0.07,2025-2-7,10:22:50
-0.05,-0.44,-4.13,-0.28,0.13,0.10,2025-2-7,10:22:50
2.89,-7.51,10.36,0.10,0.55,-0.01,2025-2-7,10:22:50
-10.92,9.69,14.46,0.10,-0.06,0.01,2025-2-7,10:22:50
11.11,3.85,5.76,-0.34,-0.22,-0.02,2025-2-7,10:22:50
-15.02,-1.09,8.12,0.08,-0.08,0.01,2025-2-7,10:22:50
-4.38,8.33,4.06,0.13,-0.15,0.04,2025-2-7,10:22:50
-12.51,-14.73,21.51,0.20,0.04,-0.01,2025-2-7,10:22:50
-7.91,-9.17,-12.83,0.35,-0.19,-0.02,2025-2-7,10:22:50
25.38,18.41,12.51,-0.31,0.27,0.02,2025-2-7,10:22:50
4.92,-14.23,7.70,0.21,-0.60,-0.03,2025-2-7,10:22:50
4.50,32.01,12.56,-0.17,0.23,-0.05,2025-2-7,10:22:50
-20.57,11.74,-18.35,-0.08,-0.15,0.05,2025-2-7,10:22:50
41.53,38.18,25.04,-0.11,0.93,0.03,2025-2-7,10:22:50
12.58,-25.86,11.03,-0.12,0.00,0.01,2025-2-7,10:22:50
-4.52,-5.97,8.56,-0.10,-0.20,0.01,2025-2-7,10:22:50
7.03,7.64,30.15,0.22,0.42,0.02,2025-2-7,10:22:50
-16.38,-14.50,-9.13,0.15,-0.91,-0.00,2025-2-7,10:22:50
-29.81,-3.79,15.92,-0.46,0.04,0.05,2025-2-7,10:22:50
-11.66,5.23,19.33,0.04,-0.83,0.02,2025-2-7,10:22:50
2.66,-15.51,3.75,-0.30,-0.55,-0.03,2025-2-7,10:22:50
-6.09,-17.05,6.07,0.10,0.15,-0.03,2025-2-7,10:22:50
-5.74,-14.19,13.92,0.22,0.67,-0.07,2025-2-7,10:22:50
5.90,-12.05,21.24,-0.17,0.06,-0.06,2025-2-7,10:22:51
12.99,-3.77,15.48,0.03,0.15,-0.02,2025-2-7,10:22:51
16.72,4.19,8.25,0.50,-0.02,0.03,2025-2-7,10:22:51
4.59,-11.64,22.09,-0.22,0.42,-0.06,2025-2-7,10:22:51
-6.20,12.97,3.60,0.20,0.25,-0.04,2025-2-7,10:22:51
-12.24,-10.13,21.95,-0.19,-0.14,-0.04,2025-2-7,10:22:51
20.63,7.62,11.91,-0.07,-0.08,-0.03,2025-2-7,10:22:51
-2.81,29.71,22.64,-0.02,-0.25,-0.04,2025-2-7,10:22:51
29.94,30.34,17.26,0.34,-0.51,-0.03,2025-2-7,10:22:51
0.24,17.18,13.52,-0.31,-0.10,0.01,2025-2-7,10:22:51
-16.86,21.51,13.92,-0.11,-0.40,-0.05,2025-2-7,10:22:51
-5.21,-13.39,10.65,0.07,-0.15,0.04,2025-2-7,10:22:51
2.68,16.01,9.56,-0.05,-0.14,0.00,2025-2-7,10:22:51
20.52,25.23,7.66,0.48,-0.03,0.04,2025-2-7,10:22:51
34.31,-5.34,11.47,-0.21,-0.04,-0.02,2025-2-7,10:22:51
8.12,1.74,14.52,0.02,0.50,0.02,2025-2-7,10:22:51
13.31,36.92,12.53,-0.01,-0.58,-0.04,2025-2-7,10:22:51
0.80,-21.32,15.55,0.04,0.16,0.04,2025-2-7,10:22:51
12.05,6.70,-2.10,0.06,-0.92,-0.03,2025-2-7,10:22:51
-3.16,12.03,6.07,-0.25,0.15,-0.00,2025-2-7,10:22:51
-20.99,5.78,6.24,-0.04,-0.44,0.00,2025-2-7,10:22:51
18.50,1.53,18.58,-0.09,0.19,0.00,2025-2-7,10:22:51
